people,commit_num,total_line_addition,total_line_deletion,total_file_edit_num,total_file_edit_type,sensitive_line_addition,sensitive_line_deletion,sensitive_file_edit_num,merge_rate,commit_interval,score_if,anomaly_if,score_ocsvm,anomaly_ocsvm,score_lof,anomaly_lof,vote
aedwardg,1,2,0,1,1,0,0,0,1.0,0.0,0.1960624142316328,1,7.73728622505132e-06,1,-132038.17199483677,1,1
aifrak,1,1,1,1,1,0,0,0,1.0,0.0,0.1967764109543482,1,1.1817233769306769e-07,1,-1.0,1,1
akoutmos,2,42,3,4,3,0,0,0,1.0,1.6,0.1843547263519249,1,0.0946056556149841,1,-1.1773230209992045,1,1
alisinabh,1,1,1,1,1,0,0,0,1.0,0.0,0.1967764109543482,1,1.1817233769306769e-07,1,-1.0,1,1
allknowingfrog,1,3,7,1,1,0,0,0,1.0,0.0,0.1920284352577439,1,4.149316492885191e-05,1,-1.6345146001214008,1,1
almirsarajcic,5,29,24,8,6,0,0,0,1.0,0.0041666666666666,0.1632661094844288,1,0.1456147677884516,1,-2.645289679394004,1,1
andersonmcook,2,23,2,3,3,0,0,0,1.0,14283.9,0.1821260742183173,1,0.3213207220619836,1,-2.6350811226167528,1,1
andreaseriksson,1,2,2,1,1,0,0,0,1.0,0.0,0.1964818603706646,1,1.4407739953981036e-05,1,-159245.86784557873,-1,1
andrecp,1,3,0,1,1,0,0,0,0.0,0.0,0.1681774785561475,1,-0.0570599377146407,1,-0.999077650924102,1,1
angrycandy,5,15,13,6,5,0,0,0,0.6,3593.145833333333,0.1508775217583239,1,8.344197058039867,1,-4.008176151242827,1,1
appdevnick,4,5,5,4,4,0,0,0,1.0,461.53333333333336,0.1753950684869161,1,0.1444374970072104,1,-2.0339623653579597,1,1
arbaaz,1,1,1,1,1,0,0,0,0.0,0.0,0.1691474327091866,1,-0.0570739468844863,1,-0.9941815616476736,1,1
aswinmohanme,1,1,1,1,1,0,0,0,0.0,0.0,0.1691474327091866,1,-0.0570739468844863,1,-0.9941815616476736,1,1
axelson,3,9,6,4,3,0,0,0,1.0,139160.92500000002,0.1331137319271241,1,-6.835460864204698,1,-6.9824774769191125,1,1
azhi,1,103,14,2,2,0,0,0,0.0,0.0,0.1503786785187387,1,-0.0376073789141315,1,-13.59683137676133,1,1
azizk,3,153,149,116,3,0,0,0,0.0,676.1166666666667,0.0208978617444397,1,-4.146113365591837,1,-17.37075795976361,1,1
ballPointPenguin,12,433,393,40,17,0,0,0,0.0,921.0030303030304,0.0399017189749216,1,-1.4690501885943874,1,-14.127904350990358,1,1
basilenouvellet,1,1,1,1,1,0,0,0,1.0,0.0,0.1967764109543482,1,1.1817233769306769e-07,1,-1.0,1,1
batate,1,1,0,1,1,0,0,0,1.0,0.0,0.1960624142316328,1,-3.231713527895863e-06,1,-112716.6515627694,1,1
bcardarella,9,19069,10720,57,18,14827,6571,5,1.0,1396.6541666666667,-0.2216267249759661,-1,-48.77942465165138,-1,-33.23884318434956,1,-1
bcat-eu,1,1,1,1,1,0,0,0,1.0,0.0,0.1967764109543482,1,1.1817233769306769e-07,1,-1.0,1,1
bemesa21,64,4788,2190,170,95,0,0,0,0.75,3293.4984126984127,-0.1188252731873928,-1,-34.06864459029448,-1,-5.011005578500628,1,-1
benbarber,1,1,1,1,1,0,0,0,0.0,0.0,0.1691474327091866,1,-0.0570739468844863,1,-0.9941815616476736,1,1
blutack,1,1,1,1,1,0,0,0,1.0,0.0,0.1967764109543482,1,1.1817233769306769e-07,1,-1.0,1,1
brainlid,3,611,218,6,4,0,0,0,1.0,185875.8083333333,0.0418957276145537,1,-12.85039763583216,1,-7.222430958616231,1,1
c4710n,9,45,33,13,11,2,1,1,0.4,57520.9,0.0434068086949387,1,6.756430784299056,1,-2.791528075683824,1,1
chrismccord,66,6893,4122,433,125,35,22,7,0.8888888888888888,9857.87692307692,-0.1662641551192509,-1,-51.24092406326648,-1,-8.565724783585544,1,-1
clone1018,1,1,1,1,1,0,0,0,0.0,0.0,0.1691474327091866,1,-0.0570739468844863,1,-0.9941815616476736,1,1
cmcaine,2,3,3,2,2,0,0,0,1.0,9.233333333333333,0.1914571844937098,1,0.0664165550788098,1,-1.1882161152961632,1,1
colinsmetz,1,4,2,1,1,0,0,0,1.0,0.0,0.1964818603706646,1,3.620804143622536e-05,1,-1.2620547280024337,1,1
cw789,5,37,40,9,8,8,7,2,0.75,23317.1375,0.0335825533282318,1,6.510034478953315,1,-5.98464824418528,1,1
